-0.221876,0.726397,-0.959102,-0.784264,0.285969,0.394345
-0.073075,-0.175644,-0.759480,0.001271,-0.016664,-0.849905
0.288660,0.686811,0.573864,-0.015080,-0.833022,-0.916413
-0.872398,0.034766,-0.904535,0.252286,-0.986414,-0.778754
0.452411,-0.515662,-0.644345,-0.882069,0.625952,-0.835712
0.493152,-0.547673,0.876894,0.449650,-0.301762,0.148057
-0.139054,0.587667,0.969822,0.169506,-0.373692,-0.042584
0.318111,0.906615,-0.283020,-0.014895,-0.098605,-0.105493
0.092896,-0.070626,-1.067935,0.242032,-0.743945,-0.958499
0.553528,0.888133,-0.627837,0.902504,0.914603,-0.910804
-0.840319,0.344034,-0.401308,0.928881,-0.187559,0.269937
0.082040,0.639030,-0.052899,0.051018,-0.174058,0.521281
-1.017969,-0.841393,0.371671,-0.264036,0.130647,-0.660849
0.696310,-0.756523,0.402817,0.658386,0.441372,0.598974
0.616201,-0.114635,0.426671,-0.836869,-0.192846,0.310249
-0.765271,-0.145770,-0.278412,-0.175974,-0.197172,0.485480
-0.907144,0.872844,0.238702,-0.011065,-0.069217,0.967858
-0.394987,0.006736,-0.862195,0.947972,0.675181,0.244047
-0.649873,0.302056,0.431862,0.630042,-0.035961,-0.115241
0.191483,-0.353368,0.749065,-0.375337,-0.172943,-0.403437
0.895707,0.169725,0.397844,-0.392048,0.903410,-0.726662
-0.883033,0.996003,-0.838508,0.235348,-0.013693,0.083887
0.234867,0.540973,-0.907067,0.316606,0.444495,0.698286
-0.538943,0.767784,0.100736,-0.995960,0.361660,0.967977
-0.143381,-0.387789,-0.322201,-0.321793,0.215339,0.458960
0.249298,0.226072,-0.517480,-0.254720,0.758204,-0.558246
0.035790,0.860334,-0.518330,0.171721,0.086984,0.425433
-0.816521,-0.649131,-0.141399,-0.721288,0.606796,-0.633549
0.975092,-0.915402,-0.855958,-0.019064,-0.828511,0.459729
0.006994,0.134137,-0.923019,0.580816,0.738495,0.265746
0.097588,0.089120,-0.666583,0.578120,0.758546,-0.825799
-1.034225,-0.127948,-0.962882,-0.540999,0.948885,0.112820
0.865073,-0.847187,0.403990,-0.193610,-0.516795,0.009805
0.199932,-0.495683,0.212129,0.270911,0.441139,0.348743
-0.291255,-0.512861,-0.676216,-0.218954,0.970867,-0.852474
-1.006930,-0.030480,0.152725,-0.537211,-0.411236,-0.080663
-0.396728,-0.384598,0.761039,-0.337175,0.067639,0.645386
0.793510,0.027919,0.783187,0.178654,0.758463,-0.666916
-0.774969,-0.148474,-0.283271,0.365714,-0.797785,-0.765574
-0.273193,0.004245,-0.415988,0.123489,0.713901,-0.404655
0.214195,0.683041,0.525463,-0.568195,-0.776519,-0.805248
0.355906,-0.087200,-0.109507,0.047643,0.523296,0.871029
-0.352681,0.246700,-0.218743,-0.457093,-0.522405,-0.418436
-0.057082,-0.430768,0.584376,0.669278,-0.968231,0.715082
0.856521,-0.166801,-0.415879,-0.471819,0.869716,-0.638162
0.096477,0.197984,-0.942868,-0.270486,0.572536,-0.653988
-0.002969,0.020810,0.179460,0.727655,0.971321,-0.270222
0.540863,-0.314926,-1.020650,-0.578215,0.207256,-0.493686
-0.045030,-0.841501,0.192782,-0.483783,0.752524,0.204138
-0.780777,0.574668,1.032373,-0.120764,-0.815592,0.820081
0.277435,0.211678,-0.085854,0.363605,-0.962553,-0.466653
0.701226,-0.069351,0.499860,-0.083902,-0.310632,0.428346
0.713335,-0.740965,-0.877310,0.674594,-0.290163,0.299950
-0.783765,0.636126,0.396769,0.353276,-0.770598,0.135720
-0.491808,-0.505305,-0.210417,-0.492221,0.339937,-0.023645
-0.643273,-0.324527,-0.783538,0.288671,0.944616,-0.678265
0.849923,0.611265,0.380729,0.279044,-0.429670,0.972815
-0.312602,-0.694714,-0.742063,-0.199915,0.890800,-0.029297
-0.851642,-0.885794,-0.324782,0.483231,0.424984,-0.086709
-0.339958,0.931416,0.345384,0.410899,-0.509823,-0.286071
-0.645591,-0.271292,0.318896,-0.328457,-0.893291,0.239556
-0.079050,0.949505,-0.059800,-0.723275,0.207772,0.464119
-0.799419,0.886686,0.737438,-0.489594,-0.284754,0.571125
0.397609,-0.254868,0.649615,-0.835002,-0.701488,0.067817
0.023516,-0.149700,0.104255,-0.547720,-0.671637,0.540393
0.112324,-0.245666,-0.695056,-0.538851,0.387160,-0.534861
0.660155,-0.653846,-0.545969,-0.405506,-0.342837,0.601639
-0.867493,-0.051586,0.440005,0.738938,0.417109,-0.767954
0.305353,-0.095460,0.081911,-0.047104,0.063216,0.345840
-0.972193,-0.899117,-0.777530,0.070929,-0.406216,-0.408333
-0.391703,0.682107,0.276729,-0.030248,-0.778858,-0.305555
0.517767,0.873482,0.148087,0.828758,-0.483658,0.732046
0.425116,-0.493656,-0.455666,-0.052804,-0.686108,-0.944143
0.101899,0.581641,-0.144195,-0.773430,-0.423148,-0.982709
0.655980,-0.335585,-0.865946,0.835713,0.668494,-0.247420
-0.499154,-0.695228,-0.514055,0.734664,0.249568,-0.266285
-0.520492,-0.364220,-0.327247,0.503992,-0.486784,0.171904
0.323516,0.932693,0.652934,0.874786,-0.109191,-0.939249
0.919115,-1.000286,0.610863,-0.115281,-0.703379,-0.738441
-0.091909,0.939505,-0.188113,0.060806,0.704743,-0.472381
0.745982,-0.781198,-0.286865,-0.674041,0.866787,-0.942997
0.131198,-0.624115,-0.233071,0.715237,0.799888,0.254677
-0.149459,0.026997,0.107200,-0.366000,-0.089289,-0.910901
-0.367303,-0.086039,-0.895273,-0.620542,0.726073,-0.544229
-0.308969,-0.303028,-0.772244,0.500141,0.688889,-0.970455
-0.988720,0.585098,-0.935487,-0.164805,0.828233,-0.971545
-0.044436,-0.151778,-0.763225,0.633659,-0.396855,-0.875761
-0.203000,0.402715,0.067252,-0.913373,-0.875714,-0.929125
-0.890787,-0.161114,-0.123940,-0.665124,0.198495,-0.361698
-0.197809,0.873477,0.261912,0.115448,0.339653,-0.044726
0.175659,0.287674,-0.613874,0.306660,-0.797391,-0.714218
0.401062,0.067654,0.251373,0.659466,-0.271534,0.776834
0.778092,0.687146,0.306261,-0.056131,0.703430,0.391406
0.107442,0.800558,-0.748663,0.926975,-0.785969,0.408938
-0.351557,-0.083310,0.207260,0.831662,-0.879874,-0.411898
-0.188616,0.222296,0.871328,0.244484,-0.428221,-0.841876
0.500661,0.963529,0.351071,-0.296045,0.566360,0.981398
-0.444420,0.279458,0.628364,0.747909,-0.706066,0.301631
0.174291,0.332244,0.220268,0.349759,0.235654,0.394817
-0.340589,0.864190,-0.648543,-0.992854,0.632593,-0.480379
-0.449676,-0.514070,0.720391,-0.449236,0.664013,-0.643483
-0.194930,0.284102,-0.653612,0.961820,0.898233,0.829771
0.997359,-0.708285,0.227212,0.541418,-0.873068,0.473770
-0.254567,0.227848,-0.315741,-0.976165,-0.383994,-0.981898
0.500467,0.412887,0.864195,0.818148,0.381848,0.451626
-0.749981,0.929883,0.924671,-0.877493,-0.472140,0.535167
-0.546732,0.256605,-0.307787,-0.257564,0.198568,-0.372322
-0.352590,0.110106,0.020064,0.752042,-0.316796,0.133633
0.126637,0.581261,-0.598532,-0.991740,0.550088,0.015886
-0.889098,-0.052571,-0.532168,0.845395,-0.213112,0.772437
0.313838,0.149372,0.677273,0.168175,0.247163,-0.722606
-0.253380,0.673050,0.485413,0.432787,-0.531377,-0.287290
-0.932818,0.020116,0.808266,0.067166,-0.207129,-0.462301
-0.839134,-1.078623,-0.874644,-0.399321,-0.973058,0.614040
0.517280,-0.856825,-0.380253,-0.992847,0.898700,0.369668
0.832502,0.132110,-0.431527,0.529122,-0.636104,0.741488
0.838582,0.017240,0.561305,0.320658,-0.499976,0.936298
-0.877845,-0.376745,0.054127,0.887864,0.627655,0.769998
-0.625485,0.771367,0.870243,-0.510485,-0.570867,0.815623
-0.927812,-1.049018,0.945691,-0.313665,-0.947150,0.767628
-0.988964,0.868595,-0.003927,-0.449672,0.361561,0.327245
-0.632236,0.116951,-0.616067,0.759490,-0.511265,-0.105494
0.663079,-0.536900,0.463261,-0.327085,-0.590032,0.082651
-0.633927,-0.131965,-0.054871,-0.768406,0.325046,0.340238
-0.861168,0.340094,0.429814,0.916146,-0.885064,0.438785
0.648486,-0.856935,0.234502,-0.352877,-0.278733,-0.367215
0.911252,-0.009661,0.729821,-0.631151,-0.227428,-0.710403
0.235191,-0.517513,-0.166133,-0.281648,0.141275,0.221668
0.772214,0.665767,-0.904577,-0.287891,0.815783,0.382245
-0.903825,0.940915,-0.196577,0.438282,0.779146,-0.074219
-0.208105,0.373924,0.178518,-0.851710,-0.889958,0.817986
-0.260732,-0.970265,-0.108568,-0.418064,-0.546741,0.603639
-0.060143,0.660112,-0.906674,0.683234,-0.565033,0.213274
-0.098888,-0.769222,-0.241213,-0.037899,-0.051921,-0.386755
-0.640135,-0.055704,-0.598216,0.155191,-0.561293,-0.744609
-0.901259,0.362180,0.801147,0.177691,0.464063,0.828353
0.078352,-0.772155,0.849365,0.826745,-0.172927,-0.633978
0.480623,0.736791,-0.965603,0.502383,0.381840,-0.482396
-0.233031,-0.688373,-0.176261,0.513120,0.248843,0.701653
-0.913374,0.568027,-0.283843,-0.397390,-0.251620,0.140786
-0.184367,-0.269945,-0.451378,-0.423687,-0.992958,0.920622
-0.663591,-0.014334,-0.834957,-0.682571,-0.170536,-0.007167
-0.339940,-0.663928,-0.401232,-0.233912,0.762232,-0.926720
0.187418,-0.423010,-0.579090,-0.962734,0.991009,0.608866
0.683019,-0.910628,0.297098,-0.559003,-0.280016,0.950434
0.485618,0.493415,-0.241532,-0.961657,-0.845702,-0.213172
0.871437,-0.453397,0.751448,-0.875275,-0.123608,-0.380989
0.198458,0.492436,-0.157031,0.808998,-0.674069,-0.358908
0.806508,0.674312,0.129980,-0.757699,0.646889,0.109989
0.856489,0.468488,0.322098,0.053222,0.826805,0.947346
0.082000,0.453282,0.593295,0.783442,0.446931,0.679629
-0.493749,0.458958,-0.749909,-0.640184,0.530621,0.114985
0.064596,-0.406103,-0.325095,0.857687,-0.542824,0.000760
-0.439445,-0.702371,-0.463890,0.617759,-0.418245,-0.742728
-0.176740,-0.518465,0.690068,0.955112,0.486143,0.469885
0.945237,-0.582877,-0.188986,0.427790,-0.726760,-0.674596
0.142020,-0.136158,0.757493,0.346012,0.203325,0.261922
-0.525420,-0.913863,0.846828,0.135826,-0.960161,-0.632723
-0.888718,-0.545744,-0.264420,-0.253031,-0.843623,0.288486
-0.031028,-0.131950,0.742162,-0.352680,-0.160763,0.207550
-0.883228,-0.341356,0.794408,-0.004322,-0.830515,0.970589
0.326320,0.239196,-0.284159,0.052383,-0.377084,-0.982576
-0.763255,0.005887,-0.876482,-0.775595,-0.780261,-0.760584
-0.378477,-0.633346,-0.228525,0.298413,0.103294,-0.065589
-0.482271,-0.916981,0.784314,-0.691695,-0.245146,-0.342226
0.537176,-0.041168,0.456365,0.213204,0.867736,0.568954
0.283583,0.112938,-0.107264,0.997892,-0.758800,0.468774
-1.063195,-0.466504,-0.470070,-0.785107,-0.220090,-0.227574
-0.522456,0.338593,0.051956,0.232343,-0.329995,-0.767955
-0.734717,0.313425,-0.650978,0.985291,0.565209,0.094432
-0.452681,0.010491,1.049913,-0.957465,-0.705732,0.834226
0.557224,0.525657,0.049467,-0.542652,0.475954,0.264243
0.874003,0.561887,0.779714,-0.521190,0.706164,-0.400342
0.189235,-0.800245,0.935376,-0.620013,0.392817,-0.358745
-0.392807,0.614058,0.944496,-0.048390,0.544863,0.463368
-1.052705,-0.889025,-0.471698,-0.987468,-0.769536,-0.161299
0.833738,0.771883,-0.603966,-0.130199,-0.700699,0.792717
-0.770576,-0.804153,0.283003,0.953793,-0.295767,-0.009848
-0.494079,0.889015,0.104969,-0.475299,-0.664544,-0.456558
0.172368,0.037398,-0.832199,0.064116,0.899098,0.647876
-0.465325,1.040908,0.742432,0.071916,0.957673,-0.933731
0.833355,0.771854,0.828974,-0.772620,-0.325769,-0.792477
-0.949495,-0.215517,-0.553335,0.304084,-0.237932,0.137181
-0.661279,0.399541,0.135461,0.444860,0.840220,0.428106
0.897434,-0.086794,-0.696936,-0.908684,-0.929707,-0.725307
0.796692,-0.335254,-0.862417,0.574997,0.669693,-0.822494
0.696215,0.661079,0.947553,0.549488,0.807689,-0.343832
0.676007,0.840972,0.387094,-0.810042,0.131869,-0.773488
0.269118,0.413201,0.580256,-0.580211,-0.129035,0.382251
0.770244,-0.145674,-0.665700,-0.776510,-0.049416,-0.541279
-0.530016,-0.383746,0.029117,-0.281985,-0.735227,-0.273810
-0.116733,0.951592,-0.782081,-0.122543,0.455527,-0.885811
0.533432,0.252788,0.949359,-0.001932,0.402497,0.073844
0.201241,-0.255422,-0.462960,-0.233389,0.149425,0.370914
-0.897409,0.019401,-0.751742,-0.462710,0.220810,0.180766
-0.098738,0.662693,0.784074,-0.947491,-0.562993,-0.864685
-0.212781,0.253527,-0.908957,0.085199,-0.790015,0.496882
0.213524,0.717778,-0.379388,0.141362,-0.258321,-0.888083
-0.813278,0.939546,-0.059349,-0.284845,-0.267130,0.990978
-0.982306,-0.076366,-0.090792,-0.683749,0.419023,-0.790892
0.533773,-0.638211,0.864611,0.367559,-0.532457,-0.634893
0.557297,0.179387,0.788397,0.544229,-0.668558,0.907621
0.116164,0.498049,0.590522,0.750531,-0.327808,-0.607090
0.832848,-0.052347,-0.631627,-0.295999,0.602552,0.092039
-0.236694,0.589108,1.013051,0.683276,-0.995128,0.392794
0.974432,0.488834,0.735364,0.820483,-0.130552,-0.724629
-0.726087,-0.536023,0.606919,0.883225,0.916551,0.853055
0.835053,-0.071519,0.289492,0.442077,-0.291807,-0.943924
0.754403,-0.401895,-0.101924,-0.805844,0.274641,-0.453974
0.312191,1.034909,-0.841402,0.259966,0.652895,-0.760481
-0.401182,0.581855,0.702493,-0.539413,0.365761,-0.389145
-0.338285,0.594809,-0.026850,-0.742429,0.434576,-0.100272
-0.839923,0.192172,0.813948,0.494510,-0.332501,-0.434418
0.499991,-0.527850,0.077309,-0.505941,-0.303358,-0.589136
0.067557,1.007117,-0.716179,0.274731,0.242802,-0.966622
0.539815,0.831177,0.573099,0.255657,-0.643851,-0.055582
0.851481,0.127075,-0.411196,-0.150311,0.349678,0.930346
0.810098,0.455785,0.238095,0.606807,-0.045186,0.823267
-0.796749,-0.494655,-0.672008,0.308612,-0.000543,0.022395
0.629472,-0.929031,-0.069966,-0.900040,0.314273,-0.751967
-0.795462,-0.263060,-0.906430,0.711995,-0.915821,-0.500255
-0.328369,0.930729,0.586005,0.152183,-0.199619,-0.058470
0.006358,-0.534542,-0.562501,-0.761703,-0.843396,0.356648
-0.999704,-0.607246,0.848197,-0.612683,0.637606,-0.138496
0.351205,0.402786,-0.177423,-0.585058,0.457042,-0.784682
-0.356367,0.620617,0.056642,-0.193429,0.302375,0.128019
0.296133,0.969885,0.166620,-0.101832,0.110971,0.879092
0.763851,-0.863321,-0.612562,-0.758468,-0.568204,-0.414506
0.644202,-0.518572,-0.130304,0.460226,-0.119323,-0.447907
-0.655992,-0.739079,0.945796,0.222776,-0.294670,0.366216
0.386287,0.285793,-0.117507,-0.518066,-0.825123,-0.741029
0.578820,0.419128,-0.749368,-0.311336,-0.620640,0.328730
-0.432580,-0.834883,0.617631,-0.003355,-0.539410,0.954025
0.531802,-0.889330,-0.519809,-0.503374,0.518996,0.328061
0.044508,0.847077,0.550827,-0.042106,0.063503,-0.676221
-0.647819,-0.500050,0.778781,0.280706,-0.016469,0.866961
0.615421,-0.378301,0.420905,0.757436,0.282149,0.727514
0.047005,0.834560,0.887288,-0.391606,-0.153450,-0.592838
-0.436600,-0.578779,-0.435575,0.009804,-0.074685,0.984929
-0.566503,0.967227,0.814571,0.956314,-0.068072,-0.110842
-0.622689,0.209712,0.328183,0.972178,-0.463256,-0.625714
0.857869,-0.840194,-0.107238,0.187293,0.833857,-0.750081
-0.099055,-0.027136,-0.905539,-0.138621,0.528417,-0.053626
0.341989,-0.899100,0.305101,0.734474,0.100640,-0.699621
0.773908,0.477987,-0.704953,0.545058,0.394819,0.206340
-0.483287,0.739622,-0.537710,0.824971,0.647091,-0.000879
-0.784041,0.453583,0.066482,0.167027,-0.326476,-0.090601
0.468623,0.533303,0.865205,0.516770,-0.550289,0.357838
-0.453035,0.763525,0.403605,0.838208,0.452726,-0.450686
-0.920113,0.143847,1.026082,-0.587001,-0.282814,0.382638
0.527511,0.149039,0.028015,-0.918283,-0.023627,-0.295358
-0.003523,0.109895,-0.822688,-0.843619,-0.657344,-0.135603
0.055300,0.787240,-0.557028,-0.104799,0.276372,-0.097561
-0.676790,0.797289,-0.471967,0.701712,0.577724,-0.926583
-0.825090,0.629242,0.341818,-0.761156,-0.870690,0.962731
0.589386,0.831686,0.023183,-0.320967,0.830367,-0.909495
0.441130,-0.082036,0.327014,0.574547,0.067586,0.608791
-0.571889,-0.863777,0.332870,-0.108328,0.028567,-0.355234
0.735591,0.279937,-0.519516,-0.585198,-0.016683,0.962007
-0.438405,0.281661,0.759081,0.733764,0.473187,0.807628
0.677558,0.172039,0.594942,-0.189372,0.773702,0.386645
-0.182140,0.130569,-0.665606,-0.832732,-0.268076,0.365437
0.790504,0.077122,0.451540,0.144453,-0.937460,-0.472630
0.706570,0.783797,0.788204,-0.826498,-0.728547,-0.207708
-0.783107,-0.290983,-0.923383,0.813828,-0.506563,0.499822
0.639230,-0.810012,-0.468690,0.177734,0.000560,-0.631807
-0.449398,0.808589,0.451319,-0.137770,-0.931039,-0.742506
-0.699685,0.843967,0.477452,0.726470,-0.010527,0.490902
-0.839878,-0.226088,0.409454,-0.937185,-0.047805,0.619007
-0.156719,0.077857,-0.634108,-0.118258,-0.098468,-0.127883
-0.620832,-0.406940,-0.031690,-0.023946,0.700722,-0.937391
0.331228,-0.722165,0.867627,-0.130184,0.127332,-0.966738
0.082877,0.363146,0.865057,-0.444328,0.081469,-0.132245
-0.914013,0.375122,0.606311,0.394128,0.398125,-0.401358
0.052316,-0.733271,0.645133,0.391815,0.134974,-0.412122
-0.703471,0.465796,0.092024,0.325980,-0.507409,-0.188412
0.423878,0.807503,-0.002909,0.352890,-0.293347,-0.795979
0.412595,0.772927,0.523069,0.264434,-0.610365,-0.359511
-0.789948,-0.480758,1.013191,0.778636,0.830336,0.373924
-0.716360,-0.233000,0.603368,-0.936377,-0.764714,-0.237871
-0.272263,-0.418263,-0.744209,0.762366,0.825197,-0.228744
-0.360982,0.170454,-0.360432,0.650643,-0.433323,0.314746
0.896033,0.974555,0.202544,0.413684,0.217263,0.538344
-1.042830,0.362260,1.055042,-0.970028,0.128087,0.804889
0.407001,0.562263,-0.363275,0.031051,0.568987,-0.116354
0.700365,-0.681226,0.403669,-0.928154,0.982854,0.208061
-0.111778,-0.522447,-0.579301,0.451196,-0.792549,-0.011477
-0.142593,-0.890305,-0.142786,0.914652,0.475800,-0.841385
0.495751,0.585968,0.471681,0.427549,0.559946,-0.363847
0.320518,0.063331,-0.787432,0.880799,0.994893,0.710505
-0.320824,0.874065,1.022377,-0.852692,0.859919,0.913846
0.433090,-0.381557,-0.561535,0.777215,-0.845783,-0.321895
-0.163552,-0.096360,-0.338177,0.707091,-0.165189,-0.783980
0.903082,-0.640657,0.776587,0.373771,0.715356,0.305939
-1.074931,-0.069346,-0.803752,-0.848558,-0.171407,-0.735327
0.941240,0.667072,-0.855987,0.792939,0.740346,0.912666
0.624529,0.083007,-0.407322,-0.822561,-0.127071,-0.230096
-0.084879,0.673244,0.642551,0.595765,0.345759,-0.475125
0.867564,0.169988,-0.234514,0.557780,-0.414764,-0.471962
-0.122931,-0.430180,0.406275,0.133499,-0.253398,-0.695574
0.443265,-0.451303,0.961245,0.450919,-0.598513,0.637809
0.461512,-0.963157,-0.205831,0.979272,-0.714289,0.606453
-0.306900,0.114958,0.204209,-0.560760,-0.262979,-0.409120
0.041794,-0.540534,0.741102,0.776796,-0.893413,-0.612421
-0.617099,-0.119314,0.055673,0.780667,-0.896195,0.729341
-0.816651,0.497267,-0.688174,0.982556,-0.047103,-0.260624
0.555755,-0.753943,-0.139017,-0.646111,-0.704246,0.133358
0.980889,0.093347,-0.724222,0.205463,0.484170,0.011636
0.856212,-0.629208,0.627146,0.598687,-0.774919,0.667030
0.983167,-0.539027,-0.388551,-0.030995,-0.689418,-0.258860
-0.298030,-0.666502,-0.737281,0.036235,-0.621769,0.196015
0.737937,0.933846,0.593322,-0.376742,-0.647513,0.808251
0.659740,-0.635342,-0.213084,-0.968769,0.518293,-0.662650
0.003198,0.305968,-0.213294,-0.396690,-0.086678,0.010715
-0.738894,-0.013552,0.625752,-0.092326,0.868594,0.851212
0.738008,-0.372742,-0.790601,0.891932,0.603176,-0.374881
0.047992,0.278991,-0.378664,-0.399556,-0.997955,-0.023797
-0.565118,0.837651,0.269765,0.261875,0.789893,-0.192675
0.537712,-0.123634,-0.874511,-0.615140,0.436069,0.035283
0.389196,0.667817,1.015218,-0.063795,-0.385917,0.803465
-0.209152,-0.821620,-0.532236,0.034305,-0.845170,0.973581
0.587738,0.327099,0.387809,-0.716860,0.843221,0.354413
0.214181,-0.696705,0.103372,-0.451625,0.513791,-0.097032
0.403466,0.162805,0.752907,0.477661,0.497877,0.171796
-0.542275,-0.023582,-0.072567,-0.552185,0.829658,0.492287
-0.786551,-0.317786,0.846185,-0.378314,0.651381,0.910013
-0.309969,0.370199,0.152392,0.947635,0.593945,-0.003988
0.243561,-0.106545,0.224100,-0.584877,0.401664,-0.238281
0.323472,-0.319133,0.911997,0.053817,-0.764975,0.372613
-0.764005,-0.232453,-0.824362,0.103817,0.195784,-0.904276
-0.468768,0.353939,-0.350783,-0.648713,-0.931250,-0.635820
-0.697290,-0.374817,0.701878,0.414091,-0.388347,0.268930
-0.524094,0.846583,-0.825394,0.658031,-0.671176,0.523882
-0.650802,0.616987,-0.767127,-0.705514,-0.299268,-0.483729
0.760416,-0.170639,0.210242,0.933165,-0.969838,-0.539976
-0.996943,-0.375979,1.004672,-0.258312,-0.022447,0.975838
0.083953,0.204149,-0.334994,-0.219148,-0.347055,0.251508
-1.033018,0.035156,0.214612,-0.828000,-0.278921,0.494033
0.793595,0.184360,0.225115,0.977128,0.435315,0.841678
-0.430837,0.105972,-0.252159,0.757639,0.035580,-0.201815
-0.869862,0.145084,0.364651,-0.875249,0.806156,-0.597996
-0.925367,-0.018688,0.570238,-0.259556,0.692877,-0.706197
